FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
235539.txt,https://www.carenity.us,22,www.carenity.us,15,0,us,100,1,0.0045585,0.058592098,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,555,350,1,carenity,100,100,1,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,0,24,1,3,96,0,25,1
511408.txt,https://www.4funparties.com,26,www.4funparties.com,19,0,com,100,1,0.5229071,0.054805919,3,1,0,0,0,12,0.462,1,0.038,0,0,0,1,0.038,1,570,425,1,4funparties,100,100,0,1,0,1,0,1,8,0,0,1,1,0,1,0,1,0,1,7,5,13,54,0,41,1
516341.txt,https://www.barbarashawgifts.com,31,www.barbarashawgifts.com,24,0,com,100,1,0.5229071,0.054354584,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,3082,22459,1,barbarashawgifts,100,100,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,114,3,19,224,8,219,1
832814.txt,https://www.exasound.com,23,www.exasound.com,16,0,com,100,1,0.5229071,0.062753186,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,984,11995,1,exasound,100,100,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,31,12,9,60,1,52,1
mw50205.txt,http://www.festinhacomasmaluca.top,33,www.festinhacomasmaluca.top,27,0,top,51.92238591,1,0.0002752,0.0640479,3,1,0,0,0,21,0.636,0,0,0,0,0,1,0.03,0,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248914.txt,https://www.ecuafact.com,23,www.ecuafact.com,16,0,com,100,1,0.5229071,0.067511656,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,4381,9381,1,ecuafact,100,100,1,1,1,0,0,1,0,9,0,1,1,1,0,0,1,0,1,26,48,58,78,0,88,1
841455.txt,https://www.analizeeconomice.ro,30,www.analizeeconomice.ro,23,0,ro,100,1,0.001523,0.070317533,2,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,6074,19701,1,analizeeconomice,100,100,1,0,0,0,0,0,30,9,0,1,1,0,0,0,0,0,1,93,8,10,558,1,675,1
531894.txt,https://www.maritime-database.com,32,www.maritime-database.com,25,0,com,100,0.529411765,0.5229071,0.067285991,3,1,0,0,0,18,0.562,0,0,0,0,0,2,0.062,1,3154,246,1,maritime-database,100,100,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,8,6,736,0,443,1
449269.txt,https://www.vcalc.net,20,www.vcalc.net,13,0,net,100,1,0.0384199,0.06115495,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1205,241,1,vcalc,100,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77,2,1,0,0,49,1
732493.txt,https://www.sigmundfreud.net,27,www.sigmundfreud.net,20,0,net,100,1,0.0384199,0.050284153,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,289,242,1,sigmundfreud,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,47,40,2,2,1
77106.txt,https://www.multicolour.com,26,www.multicolour.com,19,0,com,100,1,0.5229071,0.06495697,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,2143,1850,1,multilour,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,23,1,2,239,0,21,1
709500.txt,https://www.johnnapier.com,25,www.johnnapier.com,18,0,com,100,1,0.5229071,0.061971384,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,756,9381,1,johnnapier,100,100,0,0,1,0,0,1,0,3,0,1,0,1,0,0,0,0,0,18,12,16,57,0,79,1
476091.txt,https://www.mittenwaldbahn.de,28,www.mittenwaldbahn.de,21,0,de,100,1,0.0326503,0.050901862,2,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,657,9381,1,mittenwalbahn,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,8,13,12,54,7,56,1
498304.txt,https://www.rachelpaulsfood.com,30,www.rachelpaulsfood.com,23,0,com,100,1,0.5229071,0.060848202,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1317,9381,1,rachelpaulsfood,100,100,1,1,1,0,0,1,0,10,0,1,1,1,0,0,1,0,1,20,23,42,68,0,41,1
645233.txt,https://www.briarhillproducts.com,32,www.briarhillproducts.com,25,0,com,100,1,0.5229071,0.056570129,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,2323,3978,1,briarhillproducts,100,100,0,0,1,0,0,1,0,19,0,1,1,0,1,1,1,0,1,60,2,17,51,0,11,1
551935.txt,https://www.afrobirdsfarm.com,28,www.afrobirdsfarm.com,21,0,com,100,1,0.5229071,0.059334124,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,612,2179,1,afrobirdsfarm,100,100,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,9,3,9,28,0,38,1
7735163.txt,https://storageapi.fleek.co/f93bbabc-c9fe-416b-9895-abc3c414d6f4-bucket/tec11/index.html#a@b.com,95,storageapi.fleek.co,19,0,co,22.22702651,0.6875,0.0059772,0.041629586,2,1,0,0,0,55,0.579,18,0.189,0,0,0,14,0.147,1,2,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602782.txt,https://www.britishgirlbakes.com,31,www.britishgirlbakes.com,24,0,com,100,1,0.5229071,0.054618697,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,1832,22795,1,britishgirlbakes,100,100,1,1,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,19,19,13,94,3,87,1
mw65839.txt,http://www.lalao.welco.live,26,www.lalao.welco.live,20,0,live,50.55147059,0.545454545,0.0003718,0.060520108,4,2,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,8,41,1,lalaowelco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431030.txt,https://www.collegianjournal.com,31,www.collegianjournal.com,24,0,com,100,1,0.5229071,0.06335189,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,6660,26824,1,llegianjournal,87.5,87.5,0,1,1,0,0,0,1,16,0,1,1,1,0,0,1,1,1,7,29,17,34,1,44,1
mw8948.txt,http://www.sharepoint.agency,27,www.sharepoint.agency,21,0,agency,74.13905133,1,0.0001999,0.063038552,6,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,9,42,1,sharepoint,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728381.txt,https://www.mdapp.co,19,www.mdapp.co,12,0,co,100,1,0.0059772,0.049355916,2,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,2326,291,1,mdapp,100,100,1,1,1,0,0,1,0,2,1,1,1,1,1,0,0,0,1,20,42,12,5,0,10,1
439483.txt,https://www.horacioprinting.com,30,www.horacioprinting.com,23,0,com,100,1,0.5229071,0.064447314,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,6031,3979,1,horacioprinting,100,100,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,270,2,24,67,475,75,1
697072.txt,https://www.medwayelects.co.uk,29,www.medwayelects.co.uk,22,0,uk,100,0.866666667,0.028555,0.059994417,2,2,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,1777,178,1,medwayelectsco,0,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,1,5,15,15,2,2,7,1
7950959.txt,http://io-opensea.vip,20,io-opensea.vip,14,0,vip,59.18367347,0.8,0.0001067,0.067363604,3,0,0,0,0,11,0.55,0,0,0,0,0,2,0.1,0,9,50,1,io-opensea,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36164.txt,https://www.famousscientists.org,31,www.famousscientists.org,24,0,org,100,1,0.0799628,0.063100103,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,360,8047,1,famousscientists,100,100,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,2,3,10,116,1,27,1
614257.txt,https://www.prietoengineering.com,32,www.prietoengineering.com,25,0,com,100,1,0.5229071,0.066265079,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,342,4835,1,prietoengineering,100,100,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,24,2,11,24,0,9,1
7786772.txt,https://www.google.com/url?q=https://ipfs.io/ipfs/qmpovsvevlyhp2gj6vfhkqvhaydz1o7y2xn3xt87kkghtv%23%5bemail%5d&amp;source=gmail&amp;ust=1663915474090000&amp;usg=aovvaw1usggtmp1ivavtzsxcz8g1,188,www.google.com,14,0,com,6.619948275,1,0.5229071,0.035170265,3,1,1,3,0.016,118,0.628,31,0.165,4,1,3,11,0.101,1,2,1579,1,googleurl?q=ipfsioipfsqmpovsvevlyhp2gj6vfhkqvhaydz1o7y2xn3xt87kkghtv%23%5bemail%5d&amp;source=gmail&amp;ust=1663915474090000&amp;usg=aovvaw1usggtmp1ivavtzsxcz8g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
641221.txt,https://www.imobiliariarohde.com.br,34,www.imobiliariarohde.com.br,27,0,br,100,0.85,0.0094423,0.06378859,2,2,0,0,0,20,0.588,0,0,0,0,0,2,0.059,1,904,495,1,imoiliariarohdecom,0,0,1,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,47,9,15,90,0,97,1
696863.txt,https://www.mphindustries.com,28,www.mphindustries.com,21,0,com,100,1,0.5229071,0.056653187,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,563,1959,1,mphindustries,100,100,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,26,1,23,116,0,91,1
mw58679.txt,http://www.speed.wlaspsd.com,27,www.speed.wlaspsd.com,21,0,com,59.51557093,0.615384615,0.5229071,0.054760028,3,2,0,0,0,14,0.519,0,0,0,0,0,2,0.074,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240188.txt,https://www.talktobruno.com,26,www.talktobruno.com,19,0,com,100,1,0.5229071,0.061908284,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,3108,14359,1,talktobruno,100,100,1,0,1,1,1,1,0,2,0,1,0,1,0,1,1,0,1,70,6,35,266,1,288,1
454800.txt,https://www.thisisdurham.com,27,www.thisisdurham.com,20,0,com,100,1,0.5229071,0.055933913,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1917,9169,1,thisisdurham,100,100,1,0,1,0,0,1,0,7,0,1,1,1,0,0,0,0,1,61,6,16,314,2,37,1
78016.txt,https://www.serf.io,18,www.serf.io,11,0,io,100,1,0.0129268,0.057058361,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,677,933,1,serf,100,100,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,7,25,0,13,1
8004211.txt,https://dfdfd54-66c8b.web.app/,29,dfdfd54-66c8b.web.app,21,0,app,49.04779015,0.470588235,0.001502,0.02634395,3,1,0,0,0,13,0.448,5,0.172,0,0,0,3,0.103,1,108,8125,1,dfdfd54-66c8bweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
151803.txt,https://www.juedischesmuseum.de,30,www.juedischesmuseum.de,23,0,de,100,1,0.0326503,0.051789695,2,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,682,4706,1,jueischesmuseum,0,0,1,1,1,0,0,1,0,2,1,1,1,1,0,0,0,0,1,22,1,4,48,0,15,1
39911.txt,https://www.bixolon.com,22,www.bixolon.com,15,0,com,100,1,0.5229071,0.063353147,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,176,2252,1,bixolon,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,6,0,0,26,1
mw76468.txt,http://www.ragznmops.com,23,www.ragznmops.com,17,0,com,69.06170752,1,0.5229071,0.059477548,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477108.txt,https://www.northumbrianpipers.org.uk,36,www.northumbrianpipers.org.uk,29,0,uk,100,0.863636364,0.028555,0.055766892,2,2,0,0,0,22,0.611,0,0,0,0,0,2,0.056,1,393,8047,1,northmbrianpipersorg,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,14,14,24,69,0,71,1
889708.txt,https://www.portland-bologna.org,31,www.portland-bologna.org,24,0,org,100,0.5625,0.0799628,0.062288193,3,1,0,0,0,17,0.548,0,0,0,0,0,2,0.065,1,1314,13189,1,ptland-bologna,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,40,6,14,29,2,25,1
48645.txt,https://www.canadasoccer.com,27,www.canadasoccer.com,20,0,com,100,1,0.5229071,0.073972153,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,4721,56856,1,canadasoccer,100,100,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,76,40,41,286,23,58,1
53457.txt,https://www.hpb.gov.sg,21,www.hpb.gov.sg,14,0,sg,100,0.571428571,0.0008953,0.038396082,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,963,2446,1,hpbgov,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,52,1,6,104,1,25,1
8003615.txt,https://www.antichitarestauro.com/fretycustoer/007xenstry/serviziorinno.php,74,www.antichitarestauro.com,25,0,com,24.33232552,1,0.5229071,0.056495459,3,1,0,0,0,54,0.73,3,0.041,0,0,0,5,0.068,1,9,83,1,antichitarestaurofretycustoer007xenstryserviziorinnoph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483524.txt,https://www.wildlife-sound.org,29,www.wildlife-sound.org,22,0,org,100,0.642857143,0.0799628,0.053313644,3,1,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,354,2976,1,wildlife-sound,100,100,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,11,6,34,4,11,1
8073718.txt,https://zrg34-f955e.firebaseapp.com/,36,zrg34-f955e.firebaseapp.com,27,0,com,61.49323927,0.652173913,0.5229071,0.043810593,3,1,0,0,0,19,0.528,5,0.139,0,0,0,4,0.111,1,108,8125,1,zrg34-f955efirebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
126638.txt,https://www.istockanalyst.com,28,www.istockanalyst.com,21,0,com,100,1,0.5229071,0.061871761,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1825,9458,1,istockanalyst,100,100,0,1,1,0,0,0,0,4,0,0,1,1,0,0,0,1,1,22,1,13,93,3,95,1
107930.txt,https://www.machothemes.com,26,www.machothemes.com,19,0,com,100,1,0.5229071,0.068677543,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1029,9698,1,machothemes,100,100,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,16,18,26,49,0,42,1
mw65770.txt,http://www.iiorinmf.pplink.club,30,www.iiorinmf.pplink.club,24,0,club,45.16666667,0.6,0.0006227,0.050914916,4,2,0,0,0,17,0.567,0,0,0,0,0,2,0.067,0,8,41,1,iiorinmfpplink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220842.txt,https://www.heartland.co.nz,26,www.heartland.co.nz,19,0,nz,100,0.833333333,0.0019933,0.063079619,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,2463,1561,1,heartladco,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,29,3,10,203,0,51,1
70851.txt,https://www.a-dec.com,20,www.a-dec.com,13,0,com,100,0.8,0.5229071,0.074874126,3,1,0,0,0,6,0.3,0,0,0,0,0,2,0.1,1,1208,584,1,a-dec,100,100,1,1,1,0,0,1,0,3,0,1,0,1,0,0,1,0,1,11,1,12,136,6,12,1
82267.txt,https://www.viva.co.id,21,www.viva.co.id,14,0,id,100,0.714285714,0.0014653,0.057875242,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,2823,4437,1,vvaco,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,58,19,22,155,0,263,1
7906798.txt,https://84301696-5b78-4359-8f92-ddf591dc8611.id.repl.co/index1.html,66,84301696-5b78-4359-8f92-ddf591dc8611.id.repl.co,47,0,co,20.69328737,0.295454545,0.0059772,0.022832437,2,2,0,0,0,23,0.348,26,0.394,0,0,0,9,0.136,1,198,869,1,84301696-5b78-4359-8f92-ddf591dc8611idreplindex1htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
470345.txt,https://www.ringofgullion.org,28,www.ringofgullion.org,21,0,org,100,1,0.0799628,0.057461975,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,976,9381,1,ringofgullion,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,30,10,33,80,1,79,1
751547.txt,https://www.linuxcertified.com,29,www.linuxcertified.com,22,0,com,100,1,0.5229071,0.057187215,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,286,537,1,linuxcertified,100,100,1,0,1,0,0,1,0,4,0,1,1,0,0,0,0,0,1,19,2,8,0,0,7,1
oph06094.txt,https://dmbelectricinc.com/,27,dmbelectricinc.com,18,0,com,78.16764133,1,0.5229071,0.064312982,3,0,0,0,0,17,0.63,0,0,0,0,0,2,0.074,1,11,85,1,dmbelectricinc,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123172.txt,https://www.donnfelker.com,25,www.donnfelker.com,18,0,com,100,1,0.5229071,0.061473805,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,824,9501,1,donnfelker,100,100,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,24,11,16,54,3,69,1
459865.txt,https://www.parcours-voyages.fr,30,www.parcours-voyages.fr,23,0,fr,100,0.5625,0.0141483,0.055621091,2,1,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,890,872,1,parcours-voyages,100,100,0,0,1,1,1,1,6,0,1,1,1,1,1,0,0,0,1,25,19,19,73,6,75,1
869631.txt,https://www.cafeleonelli.com,27,www.cafeleonelli.com,20,0,com,100,1,0.5229071,0.068914192,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1101,3836,1,cafeleonelli,100,100,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,16,0,10,31,0,17,1
70165.txt,https://www.vchm.org,19,www.vchm.org,12,0,org,100,1,0.0799628,0.055631781,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,638,1350,1,vchm,100,100,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,1,9,13,13,24,0,3,1
8081462.txt,https://1b7ac3f9-cedc-4b64-b984-25bc8dd9bb7b.id.repl.co/step2.php,65,1b7ac3f9-cedc-4b64-b984-25bc8dd9bb7b.id.repl.co,47,0,co,23.07871918,0.181818182,0.0059772,0.031903578,2,2,0,0,0,32,0.492,16,0.246,0,0,0,9,0.138,1,82,160,1,1b7ac3f9-cedc-4b64-b984-25bc8dd9bb7bidreplstep2php,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,2,0,3,0,0
839346.txt,https://www.stunts.hu,20,www.stunts.hu,13,0,hu,100,1,0.0022172,0.047802597,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,146,341,1,stunts,100,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,2,0,19,0,34,1
812798.txt,https://www.koshien-c.ac.jp,26,www.koshien-c.ac.jp,19,0,jp,100,0.666666667,0.0230451,0.058277732,2,2,0,0,0,11,0.423,0,0,0,0,0,3,0.115,1,813,290,1,koshien-cac,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,78,5,8,37,0,51,1
434854.txt,https://www.ipeg.com,19,www.ipeg.com,12,0,com,100,1,0.5229071,0.063540014,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,1958,22064,1,ipeg,100,100,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,25,47,32,135,2,149,1
mw72572.txt,http://www.laurabarstowart.com,29,www.laurabarstowart.com,23,0,com,72.6445744,1,0.5229071,0.06259608,3,1,0,0,0,17,0.586,0,0,0,0,0,1,0.034,0,2,2826,1,laurabarstowart,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
147650.txt,https://www.nuclearmuseum.org,28,www.nuclearmuseum.org,21,0,org,100,1,0.0799628,0.06234141,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1116,1329,1,nuclearmuseum,100,100,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,35,4,6,168,0,168,1
499333.txt,https://www.rt-thread.io,23,www.rt-thread.io,16,0,io,100,0.777777778,0.0129268,0.058070966,2,1,0,0,0,9,0.391,0,0,0,0,0,2,0.087,1,779,605,1,rt-thread,100,100,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,56,5,6,1,0,30,1
521763.txt,https://www.findamericanrentals.com,34,www.findamericanrentals.com,27,0,com,100,1,0.5229071,0.064539362,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,808,2303,1,findamericanrentals,100,100,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,24,10,11,52,2,61,1
152515.txt,https://www.thewindpower.net,27,www.thewindpower.net,20,0,net,100,1,0.0384199,0.054807262,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1970,531,1,thewindpower,100,100,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,312,4,7,10,1,8,1
239339.txt,https://www.hotel-mssngr.com,27,www.hotel-mssngr.com,20,0,com,100,0.583333333,0.5229071,0.062291121,3,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,2140,8047,1,hotel-mssngr,100,100,0,1,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,55,3,6,91,25,62,1
8053838.txt,http://ufgrlxaaax.hard4sewe.club/vnafvra97w/?q=3717065149&id=100,64,ufgrlxaaax.hard4sewe.club,25,0,club,14.30678936,0.6,0.0006227,0.030410437,4,1,0,0,0,33,0.516,16,0.25,2,1,0,5,0.125,0,9,72,1,ufgrlxaaaxhard4sewevnafvra97w?q=3717065149&id=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736615.txt,https://www.corpcommsmagazine.co.uk,34,www.corpcommsmagazine.co.uk,27,0,uk,100,0.9,0.028555,0.064596587,2,2,0,0,0,20,0.588,0,0,0,0,0,2,0.059,1,1139,15947,1,corpcommsmagazineco,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,33,2,8,84,1,93,1
796476.txt,https://www.delptronics.com,26,www.delptronics.com,19,0,com,100,1,0.5229071,0.063967023,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,351,2048,1,delptronics,100,100,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,27,7,5,0,0,41,1
mw6707.txt,http://www.app.imztoken.xyz,26,www.app.imztoken.xyz,20,0,xyz,63.60294118,0.75,0.0017496,0.046086975,3,2,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,25,75,1,appimztoken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
560374.txt,https://www.barneymartin.com.au,30,www.barneymartin.com.au,23,0,au,100,0.8125,0.0100856,0.064175427,2,2,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,1069,8121,1,brneymrtincom,0,0,1,1,1,0,0,1,0,16,0,1,1,1,1,0,1,0,1,35,15,21,34,3,43,1
608614.txt,https://www.shipmodelsuperstore.com,34,www.shipmodelsuperstore.com,27,0,com,100,1,0.5229071,0.061826681,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,1782,2052,1,shipmodelsuperstore,100,100,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,72,4,12,195,2,203,1
389069.txt,https://www.tobincenter.org,26,www.tobincenter.org,19,0,org,100,1,0.0799628,0.068632409,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1559,4968,1,tobincenter,100,100,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,22,4,10,196,1,24,1
51285.txt,https://www.hotdoc.com.au,24,www.hotdoc.com.au,17,0,au,100,0.7,0.0100856,0.070508301,2,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,141,4662,1,hotdoccom,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,5,6,0,0,18,1
718117.txt,https://www.martiniqueannu.com,29,www.martiniqueannu.com,22,0,com,100,1,0.5229071,0.060698508,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,631,351,1,martiniqueannu,100,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,41,2,4,101,6,1,1
774841.txt,https://www.asich.com,20,www.asich.com,13,0,com,100,1,0.5229071,0.067468636,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,765,9381,1,asich,100,100,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,32,14,14,151,0,157,1
430014.txt,https://www.huhealthcare.com,27,www.huhealthcare.com,20,0,com,100,1,0.5229071,0.060968767,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,660,4269,1,huhealthcare,100,100,1,0,1,0,0,1,0,3,0,1,0,1,0,0,1,0,1,18,4,9,56,0,12,1
506451.txt,https://www.rosascatering.com,28,www.rosascatering.com,21,0,com,100,1,0.5229071,0.06950633,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,327,662,1,rosascatering,100,100,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,16,5,8,0,0,8,1
155721.txt,https://www.groupmuse.com,24,www.groupmuse.com,17,0,com,100,1,0.5229071,0.060319832,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2362,26849,1,groupmuse,100,100,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,4,2,11,62,1,18,1
